step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,4.63554,0.276687,0.120187,5e-05,1
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
12100,,,,,,-6.30288,1.19479,-7.49767,0.85387,0.114057
12200,-6.33927,0.853792,0.0760678,0.000178968,78,,,,,
12200,,,,,,-6.32857,1.19487,-7.52344,0.853826,0.137532
12300,-6.05803,0.852622,0.105114,0.000171449,78,,,,,
12300,,,,,,-6.32459,1.19469,-7.51928,0.853908,0.137903
12400,-6.21986,0.852659,0.121223,0.000164123,79,,,,,
12400,,,,,,-6.35868,1.19441,-7.5531,0.853883,0.148834
12500,-6.15226,0.854648,0.0953693,0.000156995,80,,,,,
12500,,,,,,-6.41447,1.19453,-7.609,0.853851,0.183168
12600,-6.30755,0.853025,0.146105,0.000150068,80,,,,,
12600,,,,,,-6.42908,1.19434,-7.62342,0.853973,0.0918809
12700,-6.32707,0.852248,0.0943846,0.000143347,81,,,,,
12700,,,,,,-6.49199,1.19429,-7.68628,0.853948,0.0653791
12800,-6.80031,0.850855,0.117478,0.000136835,82,,,,,
12800,,,,,,-6.50099,1.1941,-7.69509,0.854106,0.0808061
12900,-6.43722,0.852648,0.0865755,0.000130535,82,,,,,
12900,,,,,,-6.50187,1.19425,-7.69612,0.854019,0.0776493
13000,-6.75716,0.853927,0.077629,0.000124451,83,,,,,
13000,,,,,,-6.53932,1.19395,-7.73327,0.854142,0.118464
13100,-6.43504,0.853121,0.164006,0.000118587,83,,,,,
13100,,,,,,-6.5868,1.1939,-7.7807,0.854196,0.0476634
13200,-6.52449,0.85328,0.103831,0.000112945,84,,,,,
13200,,,,,,-6.60491,1.19372,-7.79863,0.854153,0.131374
13300,-6.31911,0.854523,0.0794152,0.000107529,85,,,,,
13300,,,,,,-6.63468,1.19352,-7.8282,0.854276,0.0813067
13400,-6.47952,0.853348,0.18788,0.000102341,85,,,,,
13400,,,,,,-6.67109,1.19333,-7.86441,0.854396,0.0491214
13500,-6.54343,0.853076,0.112866,9.73849e-05,86,,,,,
