step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,1.58929,0,0.306758,6e-05,1
200,1.44559,0,0.361591,0.00012,2
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
13000,0.757066,0,0.678052,3.75854e-05,81,,,,,
13000,,,,,,0.746863,0,0.746863,0,0.682686
13100,0.758802,0,0.6764,3.60275e-05,82,,,,,
13200,0.75729,0,0.678005,3.4521e-05,82,,,,,
13200,,,,,,0.748229,0,0.748229,0,0.682283
13300,0.757538,0,0.677609,3.30665e-05,83,,,,,
13400,0.759878,0,0.675824,3.16647e-05,84,,,,,
13400,,,,,,0.747094,0,0.747094,0,0.682437
13500,0.757092,0,0.678209,3.03161e-05,84,,,,,
13600,0.75794,0,0.677115,2.90212e-05,85,,,,,
13600,,,,,,0.745727,0,0.745727,0,0.683291
13700,0.757458,0,0.676806,2.77808e-05,86,,,,,
13800,0.756288,0,0.678423,2.65952e-05,86,,,,,
13800,,,,,,0.746451,0,0.746451,0,0.682959
13900,0.757868,0,0.676693,2.54649e-05,87,,,,,
14000,0.756758,0,0.678239,2.43905e-05,87,,,,,
14000,,,,,,0.745749,0,0.745749,0,0.683302
14100,0.758199,0,0.677019,2.33724e-05,88,,,,,
14200,0.759513,0,0.675891,2.24111e-05,89,,,,,
14200,,,,,,0.745652,0,0.745652,0,0.683175
14300,0.75575,0,0.678702,2.15069e-05,89,,,,,
14400,0.757872,0,0.676785,2.06602e-05,90,,,,,
14400,,,,,,0.747058,0,0.747058,0,0.682646
14500,0.754006,0,0.678689,1.98714e-05,91,,,,,
14600,0.755727,0,0.67874,1.91408e-05,91,,,,,
14600,,,,,,0.745445,0,0.745445,0,0.68348
14700,0.757726,0,0.676735,1.84687e-05,92,,,,,
14800,0.756239,0,0.678516,1.78555e-05,92,,,,,
14800,,,,,,0.746124,0,0.746124,0,0.682972
14900,0.75796,0,0.676924,1.73013e-05,93,,,,,
15000,0.757915,0,0.676305,1.68064e-05,94,,,,,
15000,,,,,,0.746981,0,0.746981,0,0.682628
15100,0.755336,0,0.678926,1.6371e-05,94,,,,,
15200,0.757817,0,0.676791,1.59953e-05,95,,,,,
15200,,,,,,0.746131,0,0.746131,0,0.683061
15300,0.751668,0,0.679673,1.56795e-05,96,,,,,
15400,0.755401,0,0.678967,1.54236e-05,96,,,,,
15400,,,,,,0.745549,0,0.745549,0,0.683368
15500,0.757968,0,0.676931,1.52279e-05,97,,,,,
15600,0.755741,0,0.678789,1.50923e-05,97,,,,,
15600,,,,,,0.74608,0,0.74608,0,0.682955
15700,0.757338,0,0.677352,1.5017e-05,98,,,,,
15800,0.757645,0,0.676749,1.50019e-05,99,,,,,
15800,,,,,,0.745837,0,0.745837,0,0.683268
15900,0.75572,0,0.678643,1.50471e-05,99,,,,,
16000,0.757671,0,0.6768,1.51525e-05,100,,,,,
16000,,,,,,0.745232,0,0.745232,0,0.683568
16100,0.756102,0,0.678497,1.53182e-05,100,,,,,
