timestamp,user_id,scenario,method,endpoint,status_code,latency_ms,success,error
2026-03-02T10:46:35.318779+00:00,3,add_to_cart,POST,/cart,201,28.74,True,
2026-03-02T10:46:35.552003+00:00,8,basket_page,GET,/cart,200,13.96,True,
2026-03-02T10:46:35.602898+00:00,4,browse_homepage,GET,/,200,4.15,True,
2026-03-02T10:46:36.072173+00:00,2,browse_homepage,GET,/,200,5.18,True,
2026-03-02T10:46:36.073825+00:00,10,browse_homepage,GET,/,200,4.55,True,
2026-03-02T10:46:36.437993+00:00,1,login,GET,/login,200,24.76,True,
2026-03-02T10:46:36.693991+00:00,5,browse_catalogue,GET,/catalogue,200,12.19,True,
2026-03-02T10:46:36.946856+00:00,6,catalogue_size,GET,/catalogue/size,200,8.4,True,
2026-03-02T10:46:37.239736+00:00,7,detail_page,GET,/catalogue/510a0d7e-8e83-4193-b483-e27e09ddc34d,200,8.5,True,
2026-03-02T10:46:37.345572+00:00,9,add_to_cart,POST,/cart,201,25.38,True,
2026-03-02T10:46:37.347783+00:00,4,basket_page,GET,/cart,200,12.1,True,
2026-03-02T10:46:37.736262+00:00,1,add_to_cart,POST,/cart,201,33.39,True,
2026-03-02T10:46:38.107189+00:00,3,detail_page,GET,/catalogue/zzz4f044-b040-410d-8ead-4de0446aec7e,200,12.0,True,
2026-03-02T10:46:38.174575+00:00,6,get_tags,GET,/tags,200,50.9,True,
2026-03-02T10:46:38.239381+00:00,5,catalogue_size,GET,/catalogue/size,200,68.19,True,
2026-03-02T10:46:38.507889+00:00,8,login,GET,/login,200,25.7,True,
2026-03-02T10:46:38.622308+00:00,10,browse_catalogue,GET,/catalogue,200,11.3,True,
2026-03-02T10:46:39.125208+00:00,1,browse_catalogue,GET,/catalogue,200,12.7,True,
2026-03-02T10:46:39.174712+00:00,8,browse_homepage,GET,/,200,6.98,True,
2026-03-02T10:46:39.318732+00:00,9,browse_catalogue,GET,/catalogue,200,12.16,True,
2026-03-02T10:46:39.457336+00:00,2,get_orders,GET,/orders,201,19.28,True,
2026-03-02T10:46:40.123246+00:00,5,get_tags,GET,/tags,200,9.95,True,
2026-03-02T10:46:40.200319+00:00,6,browse_homepage,GET,/,200,5.24,True,
2026-03-02T10:46:40.255918+00:00,7,browse_catalogue,GET,/catalogue,200,51.82,True,
2026-03-02T10:46:40.399426+00:00,4,detail_page,GET,/catalogue/a0a4f044-b040-410d-8ead-4de0446aec7e,200,11.54,True,
2026-03-02T10:46:40.466684+00:00,9,catalogue_size,GET,/catalogue/size,200,12.19,True,
2026-03-02T10:46:40.584140+00:00,10,catalogue_size,GET,/catalogue/size,200,11.08,True,
2026-03-02T10:46:40.761905+00:00,3,get_address,GET,/address,200,12.32,True,
2026-03-02T10:46:40.905094+00:00,1,catalogue_size,GET,/catalogue/size,200,10.84,True,
2026-03-02T10:46:41.362057+00:00,9,get_tags,GET,/tags,200,11.87,True,
2026-03-02T10:46:41.836757+00:00,10,get_tags,GET,/tags,200,10.68,True,
2026-03-02T10:46:41.891190+00:00,1,get_tags,GET,/tags,200,49.6,True,
2026-03-02T10:46:42.063291+00:00,7,catalogue_size,GET,/catalogue/size,200,8.26,True,
2026-03-02T10:46:42.480817+00:00,8,browse_homepage,GET,/,200,4.73,True,
2026-03-02T10:46:42.557058+00:00,4,detail_page,GET,/catalogue/a0a4f044-b040-410d-8ead-4de0446aec7e,200,48.9,True,
2026-03-02T10:46:42.658540+00:00,6,view_item,GET,/catalogue/zzz4f044-b040-410d-8ead-4de0446aec7e,200,8.82,True,
2026-03-02T10:46:42.659274+00:00,7,get_tags,GET,/tags,200,7.57,True,
2026-03-02T10:46:42.887291+00:00,5,view_item,GET,/catalogue/837ab141-399e-4c1f-9abc-bace40296bac,200,9.07,True,
2026-03-02T10:46:43.194581+00:00,9,browse_catalogue,GET,/catalogue,200,11.33,True,
2026-03-02T10:46:43.329458+00:00,2,basket_page,GET,/cart,200,14.21,True,
2026-03-02T10:46:44.160969+00:00,9,catalogue_size,GET,/catalogue/size,200,9.12,True,
2026-03-02T10:46:44.818808+00:00,9,get_tags,GET,/tags,200,6.8,True,
